Anio,Mes,Producto,Peso.Kg
2021,8,PERA,22680
2021,8,PERA,23814
2021,8,PERA,22680
2021,8,PERA,15120
2021,8,PERA,2016
2021,8,PERA,23184
2021,8,PERA,3528
2021,8,PERA,3024
2021,8,PERA,12096
2021,8,PERA,10080
2021,8,PERA,15552
2021,8,PERA,6048
2021,8,PERA,7056
2021,8,PERA,22986
2021,8,PERA,22680
2021,8,PERA,22680
2021,8,PERA,23625
2021,8,PERA,6048
2021,8,PERA,18144
2021,8,PERA,23940
2021,8,PERA,23058
2021,8,PERA,22932
2021,8,PERA,22680
2021,8,PERA,22680
2021,8,PERA,22932
2021,8,PERA,46431
2021,8,PERA,8064
2021,8,PERA,24078.6
2021,8,PERA,23184
2021,8,PERA,21280
2021,8,PERA,23814
2021,8,PERA,22268.4
2021,8,PERA,23814
2021,8,PERA,2016
2021,8,PERA,5760
2021,8,PERA,22680
2021,8,PERA,20160
2021,8,PERA,22932
2021,8,PERA,22932
2021,8,PERA,3528
2021,8,PERA,6174
2021,8,PERA,6048
2021,8,PERA,3144
2021,8,PERA,22752
2021,8,PERA,6048
2021,8,PERA,13986
2021,8,PERA,12096
2021,8,PERA,20736
2021,8,PERA,23940
2021,8,PERA,3528
2021,8,PERA,5292
2021,8,PERA,13824
2021,8,PERA,23814
2021,8,PERA,4032
2021,8,PERA,2016
2021,8,PERA,23184
2021,8,PERA,23184
2021,8,PERA,23184
2021,8,PERA,4032
2021,8,PERA,6048
2021,8,PERA,22680
2021,8,PERA,22680
2021,8,PERA,23040
2021,8,PERA,22932
2021,8,PERA,22680
2021,8,PERA,23814
2021,8,PERA,24078.6
2021,8,PERA,17280
2021,8,PERA,1008
2021,8,PERA,22932
2021,8,PERA,22680
2021,8,PERA,22680
2021,8,PERA,22680
2021,8,PERA,13104
2021,8,PERA,22932
2021,8,PERA,2016
2021,8,PERA,23814
2021,8,PERA,16128
2021,8,PERA,13608
2021,8,PERA,22680
2021,8,PERA,22680
2021,8,PERA,2646
2021,8,PERA,14832
2021,8,PERA,12312
2021,8,PERA,9648
2021,8,PERA,69300
2021,8,PERA,22932
2021,8,PERA,5292
2021,8,PERA,4032
2021,8,PERA,23058
2021,8,PERA,23184
2021,7,PERA,11250
2021,7,PERA,8064
2021,7,PERA,6678
2021,7,PERA,2016
2021,7,PERA,4032
2021,7,PERA,4914
2021,7,PERA,18108
2021,7,PERA,21888
2021,7,PERA,1008
2021,7,PERA,6174
2021,7,PERA,16128
2021,7,PERA,2016
2021,7,PERA,8208
2021,7,PERA,9072
2021,7,PERA,2016
2021,7,PERA,23040
2021,7,PERA,6912
2021,7,PERA,2016
2021,7,PERA,23814
2021,7,PERA,15876
2021,7,PERA,45360
2021,7,PERA,23814
2021,7,PERA,22806
2021,7,PERA,23814
2021,7,PERA,23814
2021,7,PERA,22932
2021,7,PERA,23814
2021,7,PERA,22680
2021,7,PERA,22680
2021,7,PERA,22680
2021,7,PERA,22680
2021,7,PERA,23814
2021,7,PERA,22680
2021,7,PERA,23040
2021,7,PERA,4752
2021,7,PERA,22680
2021,7,PERA,10780
2021,7,PERA,4158
2021,7,PERA,8064
2021,7,PERA,2016
2021,7,PERA,10080
2021,7,PERA,21888
2021,7,PERA,20736
2021,7,PERA,2016
2021,7,PERA,2016
2021,7,PERA,5292
2021,7,PERA,22590
2021,7,PERA,2016
2021,7,PERA,9216
2021,7,PERA,4032
2021,7,PERA,23039.1
2021,7,PERA,2016
2021,7,PERA,23940
2021,7,PERA,22932
2021,7,PERA,22680
2021,7,PERA,16128
2021,7,PERA,3024
2021,7,PERA,1008
2021,7,PERA,22680
2021,7,PERA,2016
2021,7,PERA,22680
2021,7,PERA,22932
2021,7,PERA,2394
2021,7,PERA,23040
2021,7,PERA,4032
2021,7,PERA,21888
2021,7,PERA,2016
2021,7,PERA,12384
2021,7,PERA,21798
2021,7,PERA,6048
2021,7,PERA,23040
2021,7,PERA,10080
2021,7,PERA,13824
2021,7,PERA,23940
2021,7,PERA,4158
2021,7,PERA,2016
2021,7,PERA,11520
2021,7,PERA,23184
2021,7,PERA,23040
2021,7,PERA,22680
2021,7,PERA,23058
2021,7,PERA,7740
2021,7,PERA,4410
2021,7,PERA,2016
2021,7,PERA,23616
2021,7,PERA,16128
2021,7,PERA,6048
2021,7,PERA,13824
2021,7,PERA,23040
2021,7,PERA,2016
2021,7,PERA,4410
2021,7,PERA,2016
2021,7,PERA,11664
2021,7,PERA,22680
2021,7,PERA,14976
2021,7,PERA,4320
2021,7,PERA,114408
2021,7,PERA,22932
2021,7,PERA,24078.6
2021,7,PERA,23940
2021,7,PERA,23058
2021,7,PERA,6624
2021,7,PERA,22680
2021,7,PERA,5292
2021,6,PERA,23040
2021,6,PERA,22680
2021,6,PERA,22680
2021,6,PERA,23814
2021,6,PERA,22680
2021,6,PERA,45612
2021,6,PERA,22932
2021,6,PERA,23058
2021,6,PERA,22680
2021,6,PERA,23040
2021,6,PERA,22680
2021,6,PERA,22680
2021,6,PERA,22680
2021,6,PERA,22680
2021,6,PERA,22680
2021,6,PERA,22680
2021,6,PERA,22680
2021,6,PERA,22680
2021,6,PERA,23814
2021,6,PERA,48157.2
2021,6,PERA,22932
2021,6,PERA,5292
2021,6,PERA,7632
2021,6,PERA,19278
2021,6,PERA,24210
2021,6,PERA,22608
2021,6,PERA,6048
2021,6,PERA,23040
2021,6,PERA,23040
2021,6,PERA,2646
2021,6,PERA,23040
2021,6,PERA,23040
2021,6,PERA,19278
2021,6,PERA,23814
2021,6,PERA,12672
2021,6,PERA,4392
2021,6,PERA,2016
2021,6,PERA,22680
2021,6,PERA,22680
2021,6,PERA,22680
2021,6,PERA,24078.6
2021,6,PERA,6174
2021,6,PERA,11088
2021,6,PERA,13500
2021,6,PERA,4410
2021,6,PERA,2016
2021,6,PERA,6048
2021,6,PERA,16128
2021,6,PERA,5328
2021,6,PERA,12312
2021,6,PERA,4032
2021,6,PERA,22320
2021,6,PERA,23058
2021,6,PERA,16128
2021,6,PERA,45864
2021,6,PERA,22680
2021,6,PERA,22680
2021,6,PERA,22680
2021,6,PERA,12672
2021,6,PERA,22680
2021,6,PERA,69678
2021,6,PERA,6300
2021,6,PERA,1008
2021,6,PERA,2160
2021,6,PERA,14076
2021,6,PERA,22824
2021,6,PERA,2016
2021,6,PERA,3024
2021,6,PERA,4032
2021,6,PERA,6174
2021,6,PERA,10368
2021,6,PERA,23040
2021,6,PERA,1764
2021,6,PERA,22680
2021,6,PERA,21168
2021,6,PERA,22680
2021,6,PERA,23040
2021,6,PERA,3024
2021,6,PERA,22680
2021,6,PERA,24078.6
2021,6,PERA,24078.6
2021,6,PERA,22932
2021,6,PERA,46620
2021,6,PERA,22680
2021,6,PERA,23058
2021,6,PERA,6174
2021,6,PERA,14625
2021,6,PERA,2016
2021,6,PERA,6786
2021,6,PERA,3150
2021,6,PERA,4032
2021,6,PERA,22680
2021,6,PERA,5040
2021,6,PERA,6048
2021,6,PERA,24192
2021,6,PERA,4032
2021,6,PERA,23040
2021,6,PERA,11088
2021,6,PERA,10080
2021,5,PERA,5040
2021,5,PERA,22752
2021,5,PERA,8064
2021,5,PERA,20736
2021,5,PERA,1920
2021,5,PERA,18288
2021,5,PERA,4032
2021,5,PERA,10080
2021,5,PERA,4032
2021,5,PERA,5040
2021,5,PERA,23814
2021,5,PERA,4032
2021,5,PERA,5292
2021,5,PERA,23184
2021,5,PERA,17028
2021,5,PERA,12096
2021,5,PERA,2016
2021,5,PERA,22860
2021,5,PERA,4032
2021,5,PERA,4410
2021,5,PERA,23040
2021,5,PERA,23040
2021,5,PERA,22400
2021,5,PERA,22932
2021,5,PERA,23040
2021,5,PERA,23040
2021,5,PERA,4032
2021,5,PERA,1008
2021,5,PERA,8784
2021,5,PERA,23940
2021,5,PERA,10062
2021,5,PERA,22464
2021,5,PERA,2016
2021,5,PERA,5040
2021,5,PERA,7056
2021,5,PERA,4410
2021,5,PERA,3024
2021,5,PERA,23040
2021,5,PERA,3024
2021,5,PERA,5292
2021,5,PERA,1920
2021,5,PERA,20736
2021,5,PERA,23616
2021,5,PERA,22590
2021,5,PERA,45864
2021,5,PERA,22680
2021,5,PERA,24078.6
2021,5,PERA,11772
2021,5,PERA,23814
2021,5,PERA,22680
2021,5,PERA,22680
2021,5,PERA,22932
2021,5,PERA,22932
2021,5,PERA,22680
2021,5,PERA,92421
2021,5,PERA,22824
2021,5,PERA,22680
2021,5,PERA,22680
2021,5,PERA,22932
2021,5,PERA,10080
2021,5,PERA,5040
2021,5,PERA,13158
2021,5,PERA,13824
2021,5,PERA,5040
2021,5,PERA,6174
2021,5,PERA,3024
2021,5,PERA,24192
2021,5,PERA,4032
2021,5,PERA,68040
2021,5,PERA,5526
2021,5,PERA,6174
2021,5,PERA,7056
2021,5,PERA,5472
2021,5,PERA,23184
2021,5,PERA,6912
2021,5,PERA,23058
2021,5,PERA,23940
2021,5,PERA,23040
2021,5,PERA,23058
2021,5,PERA,22680
2021,5,PERA,45864
2021,5,PERA,114156
2021,5,PERA,45360
2021,5,PERA,48157.2
2021,5,PERA,22680
2021,5,PERA,22680
2021,5,PERA,22680
2021,5,PERA,22680
2021,5,PERA,22680
2021,5,PERA,22680
2021,5,PERA,22680
2021,5,PERA,22680
2021,5,PERA,22932
2021,5,PERA,22932
2021,5,PERA,23040
2021,5,PERA,21870
2021,5,PERA,4032
2021,5,PERA,3024
2021,5,PERA,14904
2021,5,PERA,3528
2021,5,PERA,6174
2021,5,PERA,22680
2021,5,PERA,22680
2021,5,PERA,13824
2021,5,PERA,4032
2021,5,PERA,5040
2021,5,PERA,13032
2021,5,PERA,4032
2021,5,PERA,4032
2021,5,PERA,8064
2021,9,PEREJIL,8.179
2021,8,PEREJIL,250
2021,8,PEREJIL,4.09
2021,8,PEREJIL,14.5
2021,8,PEREJIL,0.5
2021,8,PEREJIL,900
2021,8,PEREJIL,100
2021,7,PEREJIL,16.358
2021,7,PEREJIL,300
2021,7,PEREJIL,12.269
2021,5,PEREJIL,2000
2021,5,PEREJIL,7.5
2021,5,PEREJIL,16.358
2021,8,PETUNIA,0.00897
2021,6,PETUNIA,0.013556
2021,5,PETUNIA,0.011
2021,7,PHALAENOPSIS,187
2021,5,PHALAENOPSIS,210
2021,5,PHALAENOPSIS,165
2021,9,PIMENTON,0.47
2021,9,PIMENTON,22.67
2021,9,PIMENTON,789.063
2021,9,PIMENTON,0.5
2021,8,PIMENTON,277.516
2021,8,PIMENTON,1
2021,7,PIMENTON,326.304
2021,7,PIMENTON,157.766
2021,5,PIMENTON,326.304
2021,9,PIMIENTA,5000
2021,9,PIMIENTA,16000
2021,9,PIMIENTA,14500
2021,9,PIMIENTA,1
2021,9,PIMIENTA,0.16
2021,9,PIMIENTA,22.67
2021,9,PIMIENTA,22.67
2021,9,PIMIENTA,216.461
2021,9,PIMIENTA,1808.813
2021,9,PIMIENTA,54000
2021,9,PIMIENTA,6200
2021,9,PIMIENTA,0.5
2021,9,PIMIENTA,15000
2021,9,PIMIENTA,25000
2021,9,PIMIENTA,2750
2021,9,PIMIENTA,3000
2021,9,PIMIENTA,26000
2021,9,PIMIENTA,27000
2021,9,PIMIENTA,26000
2021,9,PIMIENTA,3150
2021,9,PIMIENTA,900
2021,8,PIMIENTA,1840
2021,8,PIMIENTA,1000
2021,8,PIMIENTA,7000
2021,8,PIMIENTA,273.301
2021,8,PIMIENTA,1653.303
2021,8,PIMIENTA,25
2021,8,PIMIENTA,267.188
2021,8,PIMIENTA,683.739
2021,8,PIMIENTA,3100
2021,8,PIMIENTA,1
2021,8,PIMIENTA,464.4
2021,8,PIMIENTA,4900
2021,8,PIMIENTA,4050
2021,8,PIMIENTA,10000
2021,8,PIMIENTA,15000
2021,8,PIMIENTA,4800
2021,7,PIMIENTA,117.101
2021,7,PIMIENTA,1179.676
2021,7,PIMIENTA,5520
2021,7,PIMIENTA,271.622
2021,7,PIMIENTA,1762.161
2021,7,PIMIENTA,0.3
2021,7,PIMIENTA,15000
2021,6,PIMIENTA,5440
2021,6,PIMIENTA,26000
2021,6,PIMIENTA,26000
2021,6,PIMIENTA,15000
2021,6,PIMIENTA,15000
2021,5,PIMIENTA,5000
2021,5,PIMIENTA,15000
2021,5,PIMIENTA,52000
2021,5,PIMIENTA,14500
2021,5,PIMIENTA,5000
2021,5,PIMIENTA,300.845
2021,5,PIMIENTA,1658.476
2021,5,PIMIENTA,27000
2021,5,PIMIENTA,6640
2021,5,PIMIENTA,4040
2021,5,PIMIENTA,16000
2021,9,PIMIENTO,0.094
2021,9,PIMIENTO,0.477311
2021,9,PIMIENTO,0.072
2021,9,PIMIENTO,0.419427
2021,9,PIMIENTO,13.167
2021,9,PIMIENTO,17.412
2021,9,PIMIENTO,0.093003
2021,9,PIMIENTO,0.08192
2021,9,PIMIENTO,36.321
2021,9,PIMIENTO,0.339
2021,9,PIMIENTO,0.104
2021,9,PIMIENTO,3.15
2021,9,PIMIENTO,0.742
2021,9,PIMIENTO,0.059864
2021,9,PIMIENTO,0.188892
2021,8,PIMIENTO,0.143
2021,8,PIMIENTO,58
2021,8,PIMIENTO,76.573
2021,8,PIMIENTO,0.06
2021,8,PIMIENTO,0.633669
2021,8,PIMIENTO,0.239
2021,8,PIMIENTO,0.1015
2021,8,PIMIENTO,0.313
2021,8,PIMIENTO,0.327
2021,8,PIMIENTO,59.752
2021,8,PIMIENTO,0.088
2021,8,PIMIENTO,0.473
2021,8,PIMIENTO,1.21
2021,8,PIMIENTO,0.086
2021,8,PIMIENTO,0.09
2021,8,PIMIENTO,3.92
2021,8,PIMIENTO,0.576
2021,8,PIMIENTO,0.089
2021,8,PIMIENTO,0.145
2021,8,PIMIENTO,0.142
2021,8,PIMIENTO,1410
2021,8,PIMIENTO,0.096
2021,8,PIMIENTO,1.768916
2021,8,PIMIENTO,0.278134
2021,8,PIMIENTO,0.079601
2021,7,PIMIENTO,0.207
2021,7,PIMIENTO,0.096
2021,7,PIMIENTO,0.125
2021,7,PIMIENTO,0.147
2021,7,PIMIENTO,700
2021,7,PIMIENTO,0.113
2021,7,PIMIENTO,0.128
2021,7,PIMIENTO,1.6257
2021,7,PIMIENTO,0.163
2021,7,PIMIENTO,0.293
2021,7,PIMIENTO,80
2021,7,PIMIENTO,0.653
2021,7,PIMIENTO,0.115
2021,7,PIMIENTO,0.313
2021,7,PIMIENTO,3.804
2021,7,PIMIENTO,22.7
2021,7,PIMIENTO,0.268
2021,7,PIMIENTO,3.613462
2021,7,PIMIENTO,3.224666
2021,7,PIMIENTO,1.642169
2021,7,PIMIENTO,1.415
2021,7,PIMIENTO,0.448
2021,7,PIMIENTO,0.034
2021,7,PIMIENTO,0.007524
2021,7,PIMIENTO,4.38
2021,7,PIMIENTO,1.926111
2021,7,PIMIENTO,22.7
2021,7,PIMIENTO,0.241
2021,7,PIMIENTO,0.173
2021,7,PIMIENTO,0.576
2021,7,PIMIENTO,0.018
2021,6,PIMIENTO,2.16
2021,6,PIMIENTO,0.796
2021,6,PIMIENTO,0.265
2021,6,PIMIENTO,0.447
2021,6,PIMIENTO,0.111813
2021,6,PIMIENTO,0.132707
2021,6,PIMIENTO,0.093999
2021,6,PIMIENTO,50
2021,6,PIMIENTO,50
2021,6,PIMIENTO,0.218
2021,6,PIMIENTO,0.095915
2021,6,PIMIENTO,0.208
2021,6,PIMIENTO,0.63
2021,6,PIMIENTO,0.802
2021,6,PIMIENTO,5.001
2021,6,PIMIENTO,0.235
2021,5,PIMIENTO,0.900265
2021,5,PIMIENTO,0.584
2021,5,PIMIENTO,13.417
2021,5,PIMIENTO,0.096
2021,5,PIMIENTO,0.305
2021,5,PIMIENTO,342.5
2021,5,PIMIENTO,0.022
2021,5,PIMIENTO,0.065
2021,5,PIMIENTO,19.752
2021,5,PIMIENTO,6.5
2021,5,PIMIENTO,0.11891
2021,9,PINO,77240
2021,9,PINO,66153
2021,9,PINO,153288
2021,9,PINO,252926
2021,9,PINO,23850
2021,8,PINO,170966
2021,8,PINO,331906
2021,8,PINO,19660
2021,7,PINO,109003
2021,7,PINO,53280
2021,7,PINO,38249
2021,7,PINO,23511.38
2021,7,PINO,37852.09
2021,6,PINO,277549
2021,6,PINO,45060
2021,6,PINO,24000
2021,6,PINO,101870
2021,5,PINO,17520
2021,5,PINO,49460
2021,5,PINO,75800
2021,8,PLATANO,640
2021,8,PLATANO,0.2
2021,6,POA,7000.84
2021,9,POINSETIA,23
2021,7,POINSETIA,347.4
2021,9,POPPY,0.003
2021,8,PORO,1.011
2021,8,PORO,0.16
2021,8,PORO,20
2021,8,PORO,1
2021,8,PORO,6.739
2021,8,PORO,25
2021,8,PORO,4740
2021,7,PORO,1580
2021,6,PORO,3160
2021,6,PORO,200
2021,8,PORTULACA,0.00238
2021,8,PRIMULA,0.02067
2021,7,PRIMULA,0.04
2021,5,PRIMULA,0.001
2021,9,PROD.NAVIDAD,3952.302
2021,9,PROD.NAVIDAD,281.4
2021,9,PROD.NAVIDAD,2143.537
2021,9,PROD.NAVIDAD,351.36
2021,9,PROD.NAVIDAD,175.732
2021,9,PROD.NAVIDAD,1245.387
2021,9,PROD.NAVIDAD,424.451
2021,9,PROD.NAVIDAD,2644.8
2021,9,PROD.NAVIDAD,52.5
2021,9,PROD.NAVIDAD,365.2
2021,9,PROD.NAVIDAD,1187.5
2021,9,PROD.NAVIDAD,1700.5
2021,9,PROD.NAVIDAD,166.5
2021,9,PROD.NAVIDAD,322.5
2021,9,PROD.NAVIDAD,83.385
2021,9,PROD.NAVIDAD,85.6
2021,8,PROD.NAVIDAD,107.168
2021,8,PROD.NAVIDAD,1717.024
2021,8,PROD.NAVIDAD,292.597
2021,8,PROD.NAVIDAD,2073.6
2021,8,PROD.NAVIDAD,99.3
2021,8,PROD.NAVIDAD,190.2
2021,8,PROD.NAVIDAD,146.305
2021,8,PROD.NAVIDAD,58.345
2021,7,PROD.NAVIDAD,135.173
2021,5,QUINUA,7000
2021,5,QUINUA,0.3
2021,8,RABANITO,2.624
2021,8,RABANITO,4.99
2021,8,RABANITO,17.855
2021,8,RABANITO,50
2021,8,RABANITO,100
2021,8,RABANITO,350
2021,7,RABANITO,300
2021,7,RABANITO,200
2021,7,RABANITO,500
2021,7,RABANITO,650
2021,7,RABANITO,0.84
2021,6,RABANITO,200
2021,6,RABANITO,1000
2021,5,RABANITO,100
2021,5,RABANITO,5000
2021,5,RABANITO,57.5
2021,5,RABANITO,0.11
2021,9,RANUNCULO,0.224
2021,9,RANUNCULO,0.086
2021,6,RANUNCULO,0.002496
2021,6,RANUNCULO,0.691788
2021,6,RATMIL,5000
2021,9,ROMERO,130.685
2021,8,ROMERO,0.009
2021,8,ROMERO,43.526
2021,7,ROMERO,147.024
2021,7,ROMERO,81.628
2021,5,ROMERO,70.819
2021,9,ROSA,2432
2021,9,ROSA,2880
2021,9,ROSA,3268
2021,9,ROSA,3196
2021,9,ROSA,4700
2021,9,ROSA,5320
2021,9,ROSA,2276
2021,9,ROSA,200
2021,9,ROSA,2223
2021,9,ROSA,3108
2021,9,ROSA,3296
2021,8,ROSA,1368
2021,8,ROSA,3667
2021,8,ROSA,3688
2021,8,ROSA,6422
2021,8,ROSA,3172
2021,8,ROSA,5324
2021,8,ROSA,7733
2021,8,ROSA,6644
2021,8,ROSA,4752
2021,8,ROSA,8208
2021,8,ROSA,980
2021,8,ROSA,5356
2021,7,ROSA,375
2021,7,ROSA,500
2021,7,ROSA,600
2021,7,ROSA,4500
2021,7,ROSA,841.7
2021,7,ROSA,4500
2021,7,ROSA,3609.66
2021,7,ROSA,5000
2021,7,ROSA,3800
2021,7,ROSA,650
2021,7,ROSA,4376
2021,7,ROSA,7300
2021,7,ROSA,4700
2021,7,ROSA,3576
2021,6,ROSA,2700
2021,6,ROSA,800
2021,5,ROSA,8494
2021,5,ROSA,8794
2021,5,ROSA,10907.28
2021,5,ROSA,200.64
2021,5,ROSA,200.64
2021,5,ROSA,8759
2021,5,ROSA,1756
2021,5,ROSA,4000
2021,5,ROSA,500
2021,5,ROSA,700
2021,5,ROSA,8800
2021,5,ROSA,5000
2021,5,ROSA,720
2021,5,ROSA,2633
2021,8,RUDA,0.08
2021,9,RYEGRASS,74550
2021,9,RYEGRASS,74500
2021,8,RYEGRASS,24947.58
2021,7,RYEGRASS,75000
2021,7,RYEGRASS,75000
2021,6,RYEGRASS,5000.6
2021,6,RYEGRASS,24975
2021,9,SACHA INCHI,70.01
2021,7,SACHA INCHI,20000
2021,7,SACHA INCHI,25360
2021,7,SACHA INCHI,6200
2021,7,SACHA INCHI,10020
2021,6,SACHA INCHI,7050
2021,5,SACHA INCHI,15840
2021,5,SACHA INCHI,8480
2021,5,SACHA INCHI,20000
2021,8,SALVADOS,84000
2021,8,SALVADOS,1.5
2021,6,SALVADOS,28000
2021,6,SALVADOS,56000
2021,9,SALVIA,1.133
2021,9,SALVIA,15.38
2021,8,SALVIA,0.08097
2021,6,SALVIA,0.77014
2021,9,SANDIA,2.51
2021,9,SANDIA,35.504
2021,9,SANDIA,5.699
2021,9,SANDIA,0.1245
2021,9,SANDIA,7.965
2021,9,SANDIA,0.051
2021,9,SANDIA,16.943
2021,9,SANDIA,1.454
2021,9,SANDIA,9.451
2021,9,SANDIA,0.655
2021,9,SANDIA,1.48
2021,9,SANDIA,16.345
2021,9,SANDIA,1.254
2021,9,SANDIA,152.989
2021,9,SANDIA,0.091
2021,9,SANDIA,2.293
2021,9,SANDIA,3.52
2021,9,SANDIA,2.044
2021,9,SANDIA,1.328
2021,9,SANDIA,18.522
2021,9,SANDIA,6.795
2021,8,SANDIA,1.292
2021,8,SANDIA,62
2021,8,SANDIA,4.6256
2021,8,SANDIA,0.75
2021,8,SANDIA,0.278
2021,8,SANDIA,0.328
2021,8,SANDIA,3.302
2021,8,SANDIA,2.923
2021,8,SANDIA,0.02
2021,8,SANDIA,0.621
2021,8,SANDIA,2.359
2021,8,SANDIA,3.157
2021,8,SANDIA,0.864
2021,8,SANDIA,1.73
2021,8,SANDIA,8.036
2021,8,SANDIA,4.611
2021,8,SANDIA,1.446
2021,8,SANDIA,0.172
2021,8,SANDIA,26
2021,8,SANDIA,2.98
2021,7,SANDIA,26.7
2021,7,SANDIA,23.044
2021,7,SANDIA,95.307
2021,7,SANDIA,0.835
2021,7,SANDIA,0.6879
2021,7,SANDIA,26
2021,7,SANDIA,0.56707
2021,7,SANDIA,4.999
2021,7,SANDIA,100
2021,7,SANDIA,1.557
2021,7,SANDIA,6.33
2021,7,SANDIA,10.985
2021,7,SANDIA,550
2021,7,SANDIA,0.501
2021,6,SANDIA,1.379
2021,6,SANDIA,0.74
2021,6,SANDIA,4.665
2021,6,SANDIA,1.444
2021,5,SANDIA,57.5
2021,5,SANDIA,1.03045
2021,5,SANDIA,0.852
2021,5,SANDIA,21.385
2021,5,SANDIA,0.202
2021,5,SANDIA,2.557
2021,5,SANDIA,0.605
2021,5,SANDIA,1.11648
2021,5,SANDIA,0.368
2021,5,SANDIA,5.317
2021,5,SANDIA,4.2
2021,5,SANDIA,3.006
2021,5,SANDIA,1.261
2021,5,SANDIA,7.22
2021,5,SANDIA,13.87
2021,5,SANDIA,100
2021,5,SANDIA,2.837
2021,7,Sembradoras,228.749
2021,7,SORGO,116500
2021,7,SORGO,112000
2021,7,SORGO,87340
2021,7,SORGO,83250
2021,7,SORGO,112000
2021,7,SORGO,112000
2021,6,SORGO,1400
2021,6,SORGO,112000
2021,6,SORGO,143130
2021,6,SORGO,147000
2021,6,SORGO,112000
2021,6,SORGO,115000
2021,6,SORGO,140000
2021,6,SORGO,85500
2021,5,SORGO,174000
2021,5,SORGO,111500
2021,9,SOYA,57000
2021,9,SOYA,84500
2021,9,SOYA,51000
2021,9,SOYA,50000
2021,9,SOYA,145000
2021,9,SOYA,116000
2021,9,SOYA,174000
2021,9,SOYA,54100
2021,9,SOYA,56000
2021,9,SOYA,86000
2021,9,SOYA,140000
2021,9,SOYA,85500
2021,9,SOYA,58464
2021,9,SOYA,115000
2021,9,SOYA,75000
2021,9,SOYA,56000
2021,9,SOYA,83500
2021,9,SOYA,85000
2021,9,SOYA,56140
2021,9,SOYA,85500
2021,9,SOYA,28000
2021,9,SOYA,111930
2021,9,SOYA,134500
2021,9,SOYA,140000
2021,9,SOYA,56000
2021,9,SOYA,145000
2021,9,SOYA,510000
2021,9,SOYA,76000
2021,9,SOYA,85550
2021,9,SOYA,49340
2021,9,SOYA,49000
2021,9,SOYA,55888
2021,9,SOYA,116000
2021,9,SOYA,57000
2021,9,SOYA,56000
2021,9,SOYA,55190
2021,9,SOYA,111970
2021,9,SOYA,54351
2021,9,SOYA,174000
2021,9,SOYA,4000000
2021,9,SOYA,140000
2021,9,SOYA,114000
2021,9,SOYA,140000
2021,9,SOYA,202993
2021,9,SOYA,55990
2021,9,SOYA,145000
2021,9,SOYA,113000
2021,9,SOYA,100
2021,9,SOYA,83710
2021,9,SOYA,86730
2021,9,SOYA,138000
2021,9,SOYA,28613
2021,9,SOYA,56359
2021,9,SOYA,87000
2021,9,SOYA,145000
2021,9,SOYA,115100
2021,9,SOYA,114240
2021,9,SOYA,116000
2021,9,SOYA,87000
2021,9,SOYA,81940
2021,9,SOYA,56090
2021,9,SOYA,84000
2021,9,SOYA,58395
2021,9,SOYA,116000
2021,9,SOYA,111140
2021,9,SOYA,84080
2021,9,SOYA,54710
2021,9,SOYA,54000
2021,9,SOYA,53124
2021,9,SOYA,205500
2021,9,SOYA,174000
2021,9,SOYA,116000
2021,9,SOYA,2000000
2021,9,SOYA,116000
2021,9,SOYA,114651
2021,9,SOYA,56800
2021,9,SOYA,80410
2021,9,SOYA,55000
2021,9,SOYA,113050
2021,9,SOYA,113440
2021,9,SOYA,9003410
2021,9,SOYA,145000
2021,9,SOYA,146000
2021,9,SOYA,50000
2021,9,SOYA,45000
2021,9,SOYA,85000
2021,9,SOYA,78000
2021,9,SOYA,27500
2021,9,SOYA,84000
2021,9,SOYA,54650
2021,9,SOYA,116000
2021,9,SOYA,116000
2021,9,SOYA,84110
2021,9,SOYA,99960
2021,9,SOYA,229500
2021,9,SOYA,56000
2021,9,SOYA,56000
2021,9,SOYA,110888
2021,9,SOYA,55000
2021,9,SOYA,57000
2021,9,SOYA,24969
2021,9,SOYA,25079
2021,9,SOYA,56000
2021,9,SOYA,8837400
2021,9,SOYA,145000
2021,9,SOYA,174000
2021,9,SOYA,54000
2021,9,SOYA,56000
2021,9,SOYA,177000
2021,9,SOYA,172000
2021,9,SOYA,177000
2021,9,SOYA,146000
2021,9,SOYA,143500
2021,9,SOYA,115000
2021,9,SOYA,85500
2021,9,SOYA,57000
2021,9,SOYA,200
2021,9,SOYA,57000
2021,9,SOYA,85000
2021,9,SOYA,57000
2021,9,SOYA,56000
2021,9,SOYA,54000
2021,9,SOYA,59000
2021,9,SOYA,82510
2021,9,SOYA,84000
2021,9,SOYA,54990
2021,9,SOYA,58000
2021,9,SOYA,57500
2021,9,SOYA,50000
2021,9,SOYA,27500
2021,9,SOYA,27980
2021,9,SOYA,57950
2021,9,SOYA,110080
2021,9,SOYA,24990
2021,9,SOYA,111500
2021,9,SOYA,117500
2021,9,SOYA,56480
2021,9,SOYA,25000
2021,9,SOYA,174000
2021,9,SOYA,174000
2021,9,SOYA,117000
2021,9,SOYA,53500
2021,9,SOYA,55800
2021,9,SOYA,27510
2021,9,SOYA,84681
2021,9,SOYA,140000
2021,9,SOYA,140000
2021,9,SOYA,85000
2021,9,SOYA,168933
2021,9,SOYA,168000
2021,9,SOYA,83000
2021,9,SOYA,146500
2021,9,SOYA,116000
2021,9,SOYA,115980
2021,9,SOYA,113800
2021,9,SOYA,8400000
2021,9,SOYA,50000
2021,9,SOYA,55540
2021,9,SOYA,112010
